code,year,wpei,S,MAC
STP,1972,0.29,-0.71,29.245
STP,1973,0.29,-0.71,29.245
STP,1974,0.29,-0.71,29.245
STP,1975,0.668,-0.33199999999999996,29.245
STP,1976,0.674,-0.32599999999999996,29.245
STP,1977,0.674,-0.32599999999999996,29.245
STP,1978,0.674,-0.32599999999999996,29.245
STP,1979,0.674,-0.32599999999999996,29.244
STP,1980,0.61,-0.39,29.244
STP,1981,0.61,-0.39,29.244
STP,1982,0.61,-0.39,29.244
STP,1983,0.61,-0.39,29.243
STP,1984,0.61,-0.39,29.243
STP,1985,0.662,-0.33799999999999997,29.242
STP,1986,0.647,-0.353,29.242
STP,1987,0.647,-0.353,29.242
STP,1988,0.647,-0.353,29.241
STP,1989,0.647,-0.353,29.241
STP,1990,0.725,-0.275,29.241
STP,1991,0.778,-0.22199999999999998,29.24
STP,1992,0.772,-0.22799999999999998,29.24
STP,1993,0.786,-0.21399999999999997,29.239
STP,1994,0.771,-0.22899999999999998,29.239
STP,1995,0.771,-0.22899999999999998,29.239
STP,1996,0.771,-0.22899999999999998,29.194
STP,1997,0.771,-0.22899999999999998,29.194
STP,1998,0.778,-0.22199999999999998,29.075
STP,1999,0.778,-0.22199999999999998,28.991
STP,2000,0.778,-0.22199999999999998,28.917
STP,2001,0.778,-0.22199999999999998,28.823
STP,2002,0.778,-0.22199999999999998,28.853
STP,2003,0.778,-0.22199999999999998,28.872
STP,2004,0.785,-0.21499999999999997,28.874
STP,2005,0.785,-0.21499999999999997,28.898
STP,2006,0.776,-0.22399999999999998,28.91
STP,2007,0.749,-0.251,28.915
STP,2008,0.776,-0.22399999999999998,28.838
STP,2009,0.776,-0.22399999999999998,28.76
STP,2010,0.814,-0.18600000000000005,28.679
STP,2011,0.819,-0.18100000000000005,28.66
STP,2012,0.819,-0.18100000000000005,28.641
STP,2013,0.809,-0.19099999999999995,28.679
STP,2014,0.809,-0.19099999999999995,28.692
STP,2015,0.809,-0.19099999999999995,28.668
STP,2016,0.809,-0.19099999999999995,28.642
STP,2017,0.847,-0.15300000000000002,28.613
STP,2018,0.836,-0.16400000000000003,28.593
STP,2019,0.836,-0.16400000000000003,28.57
STP,2020,0.857,-0.14300000000000002,28.533
STP,2021,0.858,-0.14200000000000002,28.511
STP,2022,0.84,-0.16000000000000003,28.489
STP,2023,0.837,-0.16300000000000003,28.467
SAU,2003,0.089,-0.911,30.234
SAU,2004,0.094,-0.906,29.859
SAU,2005,0.12,-0.88,29.437
SAU,2006,0.125,-0.875,29.511
SAU,2007,0.126,-0.874,29.509
SAU,2008,0.127,-0.873,29.514
SAU,2009,0.13,-0.87,29.52
SAU,2010,0.138,-0.862,29.529
SAU,2011,0.138,-0.862,29.553
SAU,2012,0.137,-0.863,29.588
SAU,2013,0.235,-0.765,29.632
SAU,2014,0.236,-0.764,29.687
SAU,2015,0.236,-0.764,29.747
SAU,2016,0.239,-0.761,29.811
SAU,2017,0.236,-0.764,29.873
SAU,2018,0.259,-0.741,29.937
SAU,2019,0.283,-0.7170000000000001,29.999
SAU,2020,0.272,-0.728,30.078
SAU,2021,0.347,-0.653,30.166
SAU,2022,0.346,-0.654,30.165
SAU,2023,0.359,-0.641,30.14
SEN,1950,0.26,-0.74,28.167
SEN,1951,0.26,-0.74,28.188
SEN,1952,0.26,-0.74,28.206
SEN,1953,0.26,-0.74,28.226
SEN,1954,0.26,-0.74,28.253
SEN,1955,0.26,-0.74,28.282
SEN,1956,0.26,-0.74,28.311
SEN,1957,0.26,-0.74,28.451
SEN,1958,0.26,-0.74,28.508
SEN,1959,0.366,-0.634,28.519
SEN,1960,0.55,-0.44999999999999996,28.592
SEN,1961,0.575,-0.42500000000000004,28.691
SEN,1962,0.575,-0.42500000000000004,28.796
SEN,1963,0.584,-0.41600000000000004,28.969
SEN,1964,0.584,-0.41600000000000004,29.116
SEN,1965,0.584,-0.41600000000000004,29.176
SEN,1966,0.584,-0.41600000000000004,29.232
SEN,1967,0.584,-0.41600000000000004,29.316
SEN,1968,0.584,-0.41600000000000004,29.424
SEN,1969,0.63,-0.37,29.464
SEN,1970,0.633,-0.367,29.479
SEN,1971,0.633,-0.367,29.484
SEN,1972,0.633,-0.367,29.497
SEN,1973,0.65,-0.35,29.555
SEN,1974,0.65,-0.35,29.59
SEN,1975,0.65,-0.35,29.556
SEN,1976,0.664,-0.33599999999999997,29.504
SEN,1977,0.664,-0.33599999999999997,29.529
SEN,1978,0.682,-0.31799999999999995,29.589
SEN,1979,0.682,-0.31799999999999995,29.713
SEN,1980,0.72,-0.28,29.762
SEN,1981,0.727,-0.273,29.79
SEN,1982,0.727,-0.273,29.87
SEN,1983,0.749,-0.251,29.884
SEN,1984,0.749,-0.251,29.932
SEN,1985,0.749,-0.251,29.989
SEN,1986,0.749,-0.251,30.159
SEN,1987,0.749,-0.251,30.22
SEN,1988,0.756,-0.244,30.176
SEN,1989,0.756,-0.244,30.22
SEN,1990,0.746,-0.254,30.238
SEN,1991,0.746,-0.254,30.284
SEN,1992,0.746,-0.254,30.349
SEN,1993,0.742,-0.258,30.365
SEN,1994,0.742,-0.258,30.346
SEN,1995,0.742,-0.258,30.362
SEN,1996,0.753,-0.247,30.374
SEN,1997,0.753,-0.247,30.283
SEN,1998,0.755,-0.245,30.246
SEN,1999,0.755,-0.245,30.22
SEN,2000,0.731,-0.269,30.257
SEN,2001,0.731,-0.269,30.279
SEN,2002,0.788,-0.21199999999999997,30.177
SEN,2003,0.784,-0.21599999999999997,30.082
SEN,2004,0.784,-0.21599999999999997,30.092
SEN,2005,0.789,-0.21099999999999997,30.129
SEN,2006,0.788,-0.21199999999999997,30.106
SEN,2007,0.796,-0.20399999999999996,30.114
SEN,2008,0.796,-0.20399999999999996,30.103
SEN,2009,0.796,-0.20399999999999996,30.126
SEN,2010,0.809,-0.19099999999999995,30.269
SEN,2011,0.809,-0.19099999999999995,30.311
SEN,2012,0.823,-0.17700000000000005,30.324
SEN,2013,0.825,-0.17500000000000004,30.342
SEN,2014,0.825,-0.17500000000000004,30.343
SEN,2015,0.825,-0.17500000000000004,30.329
SEN,2016,0.831,-0.16900000000000004,30.283
SEN,2017,0.849,-0.15100000000000002,30.233
SEN,2018,0.829,-0.17100000000000004,30.147
SEN,2019,0.817,-0.18300000000000005,30.074
SEN,2020,0.809,-0.19099999999999995,30.034
SEN,2021,0.816,-0.18400000000000005,29.988
SEN,2022,0.867,-0.133,29.953
SEN,2023,0.856,-0.14400000000000002,29.92
SRB,1950,0.458,-0.542,28.007
SRB,1951,0.458,-0.542,27.867
SRB,1952,0.478,-0.522,27.894
SRB,1953,0.497,-0.503,27.805
SRB,1954,0.503,-0.497,27.595
SRB,1955,0.509,-0.491,27.444
SRB,1956,0.509,-0.491,27.309
SRB,1957,0.509,-0.491,27.016
SRB,1958,0.516,-0.484,26.973
SRB,1959,0.516,-0.484,26.789
SRB,1960,0.516,-0.484,26.71
SRB,1961,0.516,-0.484,26.515
SRB,1962,0.516,-0.484,26.37
SRB,1963,0.595,-0.405,26.291
SRB,1964,0.595,-0.405,26.205
SRB,1965,0.581,-0.41900000000000004,26.042
SRB,1966,0.581,-0.41900000000000004,25.962
SRB,1967,0.554,-0.44599999999999995,25.97
SRB,1968,0.565,-0.43500000000000005,25.929
SRB,1969,0.591,-0.40900000000000003,25.925
SRB,1970,0.591,-0.40900000000000003,25.931
SRB,1971,0.591,-0.40900000000000003,25.968
SRB,1972,0.591,-0.40900000000000003,25.968
SRB,1973,0.591,-0.40900000000000003,26.02
SRB,1974,0.625,-0.375,26.083
SRB,1975,0.625,-0.375,26.052
SRB,1976,0.625,-0.375,26.107
SRB,1977,0.625,-0.375,26.108
SRB,1978,0.63,-0.37,26.072
SRB,1979,0.63,-0.37,26.048
SRB,1980,0.63,-0.37,26.118
SRB,1981,0.642,-0.358,26.106
SRB,1982,0.667,-0.33299999999999996,26.101
SRB,1983,0.667,-0.33299999999999996,26.125
SRB,1984,0.667,-0.33299999999999996,26.156
SRB,1985,0.667,-0.33299999999999996,26.107
SRB,1986,0.653,-0.347,26.106
SRB,1987,0.652,-0.348,26.131
SRB,1988,0.66,-0.33999999999999997,26.076
SRB,1989,0.66,-0.33999999999999997,26.105
SRB,1990,0.702,-0.29800000000000004,26.158
SRB,1991,0.631,-0.369,26.266
SRB,1992,0.65,-0.35,26.313
SRB,1993,0.668,-0.33199999999999996,26.387
SRB,1994,0.668,-0.33199999999999996,26.503
SRB,1995,0.668,-0.33199999999999996,26.634
SRB,1996,0.682,-0.31799999999999995,26.76
SRB,1997,0.682,-0.31799999999999995,26.803
SRB,1998,0.682,-0.31799999999999995,26.617
SRB,1999,0.682,-0.31799999999999995,26.641
SRB,2000,0.762,-0.238,26.766
SRB,2001,0.777,-0.22299999999999998,26.891
SRB,2002,0.777,-0.22299999999999998,27.057
SRB,2003,0.782,-0.21799999999999997,27.186
SRB,2004,0.782,-0.21799999999999997,27.31
SRB,2005,0.782,-0.21799999999999997,27.391
SRB,2006,0.782,-0.21799999999999997,27.489
SRB,2007,0.842,-0.15800000000000003,27.581
SRB,2008,0.843,-0.15700000000000003,27.769
SRB,2009,0.843,-0.15700000000000003,28.006
SRB,2010,0.844,-0.15600000000000003,28.177
SRB,2011,0.844,-0.15600000000000003,28.345
SRB,2012,0.868,-0.132,28.489
SRB,2013,0.847,-0.15300000000000002,28.652
SRB,2014,0.848,-0.15200000000000002,28.768
SRB,2015,0.849,-0.15100000000000002,28.964
SRB,2016,0.851,-0.14900000000000002,29.078
SRB,2017,0.827,-0.17300000000000004,29.213
SRB,2018,0.844,-0.15600000000000003,29.341
SRB,2019,0.874,-0.126,29.442
SRB,2020,0.873,-0.127,29.499
SRB,2021,0.878,-0.122,29.492
SRB,2022,0.88,-0.12,29.503
SRB,2023,0.885,-0.11499999999999999,29.505
SYC,1950,0.411,-0.589,29.489
SYC,1951,0.411,-0.589,29.483
SYC,1952,0.411,-0.589,29.476
SYC,1953,0.411,-0.589,29.47
SYC,1954,0.411,-0.589,29.463
SYC,1955,0.411,-0.589,29.456
SYC,1956,0.411,-0.589,29.448
SYC,1957,0.411,-0.589,29.441
SYC,1958,0.411,-0.589,29.433
SYC,1959,0.411,-0.589,29.425
SYC,1960,0.411,-0.589,29.416
SYC,1961,0.412,-0.5880000000000001,29.369
SYC,1962,0.412,-0.5880000000000001,29.322
SYC,1963,0.412,-0.5880000000000001,29.275
SYC,1964,0.432,-0.5680000000000001,29.229
SYC,1965,0.446,-0.554,29.183
SYC,1966,0.446,-0.554,29.173
SYC,1974,0.488,-0.512,28.379
SYC,1975,0.49,-0.51,28.25
SYC,1976,0.57,-0.43000000000000005,27.992
SYC,1977,0.497,-0.503,27.827
SYC,1978,0.524,-0.476,27.767
SYC,1979,0.683,-0.31699999999999995,27.636
SYC,1980,0.69,-0.31000000000000005,27.724
SYC,1981,0.69,-0.31000000000000005,27.782
SYC,1982,0.69,-0.31000000000000005,27.704
SYC,1983,0.664,-0.33599999999999997,27.727
SYC,1984,0.666,-0.33399999999999996,27.697
SYC,1985,0.666,-0.33399999999999996,27.534
SYC,1986,0.671,-0.32899999999999996,27.534
SYC,1987,0.636,-0.364,27.501
SYC,1988,0.636,-0.364,27.459
SYC,1989,0.685,-0.31499999999999995,27.414
SYC,1990,0.693,-0.30700000000000005,27.388
SYC,1991,0.7,-0.30000000000000004,27.351
SYC,1992,0.736,-0.264,27.286
SYC,1993,0.792,-0.20799999999999996,27.159
SYC,1994,0.793,-0.20699999999999996,27.144
SYC,1995,0.793,-0.20699999999999996,27.077
SYC,1996,0.793,-0.20699999999999996,27.084
SYC,1997,0.793,-0.20699999999999996,27.176
SYC,1998,0.784,-0.21599999999999997,27.118
SYC,1999,0.784,-0.21599999999999997,27.054
SYC,2000,0.8,-0.19999999999999996,27.115
SYC,2001,0.8,-0.19999999999999996,27.125
SYC,2002,0.813,-0.18700000000000006,27.201
SYC,2003,0.813,-0.18700000000000006,27.19
SYC,2004,0.813,-0.18700000000000006,27.29
SYC,2005,0.813,-0.18700000000000006,27.304
SYC,2006,0.812,-0.18799999999999994,27.367
SYC,2007,0.801,-0.19899999999999995,27.373
SYC,2008,0.796,-0.20399999999999996,27.33
SYC,2009,0.796,-0.20399999999999996,27.225
SYC,2010,0.796,-0.20399999999999996,27.278
SYC,2011,0.822,-0.17800000000000005,27.243
SYC,2012,0.82,-0.18000000000000005,27.284
SYC,2013,0.856,-0.14400000000000002,27.417
SYC,2014,0.865,-0.135,27.542
SYC,2015,0.87,-0.13,27.601
SYC,2016,0.852,-0.14800000000000002,27.608
SYC,2017,0.839,-0.16100000000000003,27.544
SYC,2018,0.849,-0.15100000000000002,27.543
SYC,2019,0.844,-0.15600000000000003,27.549
SYC,2020,0.848,-0.15200000000000002,27.557
SYC,2021,0.877,-0.123,27.555
SYC,2022,0.897,-0.10299999999999998,27.566
SYC,2023,0.901,-0.09899999999999998,27.579
SLE,1967,0.26,-0.74,28.238
SLE,1968,0.25,-0.75,28.234
SLE,1969,0.253,-0.747,28.229
SLE,1970,0.25,-0.75,28.22
SLE,1971,0.266,-0.734,28.245
SLE,1973,0.251,-0.749,28.303
SLE,1974,0.251,-0.749,28.338
SLE,1975,0.251,-0.749,28.41
SLE,1976,0.251,-0.749,28.488
SLE,1977,0.245,-0.755,28.563
SLE,1978,0.245,-0.755,28.633
SLE,1979,0.24,-0.76,28.699
SLE,1980,0.243,-0.757,28.718
SLE,1981,0.243,-0.757,28.74
SLE,1982,0.248,-0.752,28.808
SLE,1983,0.249,-0.751,28.891
SLE,1984,0.249,-0.751,28.972
SLE,1985,0.249,-0.751,29.05
SLE,1986,0.266,-0.734,29.107
SLE,1987,0.266,-0.734,29.189
SLE,1988,0.266,-0.734,29.259
SLE,1989,0.266,-0.734,29.372
SLE,1990,0.263,-0.737,29.416
SLE,1991,0.302,-0.698,29.387
SLE,1992,0.309,-0.6910000000000001,29.427
SLE,1993,0.309,-0.6910000000000001,29.446
SLE,1994,0.309,-0.6910000000000001,29.493
SLE,1995,0.316,-0.6839999999999999,29.683
SLE,1996,0.376,-0.624,29.695
SLE,1997,0.401,-0.599,29.765
SLE,1998,0.401,-0.599,29.742
SLE,1999,0.4,-0.6,29.624
SLE,2000,0.413,-0.587,29.504
SLE,2001,0.413,-0.587,29.542
SLE,2002,0.601,-0.399,29.493
SLE,2003,0.679,-0.32099999999999995,29.446
SLE,2004,0.69,-0.31000000000000005,29.49
SLE,2005,0.69,-0.31000000000000005,29.398
SLE,2006,0.691,-0.30900000000000005,29.293
SLE,2007,0.7,-0.30000000000000004,29.33
SLE,2008,0.701,-0.29900000000000004,29.298
SLE,2009,0.701,-0.29900000000000004,29.255
SLE,2010,0.73,-0.27,29.25
SLE,2011,0.73,-0.27,29.135
SLE,2012,0.728,-0.272,29.001
SLE,2013,0.775,-0.22499999999999998,28.928
SLE,2014,0.775,-0.22499999999999998,28.835
SLE,2015,0.775,-0.22499999999999998,28.827
SLE,2016,0.775,-0.22499999999999998,28.855
SLE,2017,0.749,-0.251,28.864
SLE,2018,0.773,-0.22699999999999998,28.825
SLE,2019,0.766,-0.23399999999999999,28.772
SLE,2020,0.776,-0.22399999999999998,28.71
SLE,2021,0.794,-0.20599999999999996,28.658
SLE,2022,0.777,-0.22299999999999998,28.608
SLE,2023,0.814,-0.18600000000000005,28.573
SGP,1950,0.261,-0.739,29.282
SGP,1951,0.261,-0.739,29.29
SGP,1952,0.261,-0.739,29.298
SGP,1953,0.261,-0.739,29.305
SGP,1954,0.261,-0.739,29.313
SGP,1955,0.261,-0.739,29.321
SGP,1956,0.261,-0.739,29.329
SGP,1957,0.261,-0.739,29.33
SGP,1958,0.368,-0.632,29.301
SGP,1959,0.424,-0.5760000000000001,29.327
SGP,1960,0.424,-0.5760000000000001,29.416
SGP,1961,0.424,-0.5760000000000001,29.4
SGP,1962,0.424,-0.5760000000000001,29.409
SGP,1965,0.599,-0.401,29.514
SGP,1966,0.599,-0.401,29.334
SGP,1967,0.599,-0.401,28.99
SGP,1968,0.573,-0.42700000000000005,28.941
SGP,1969,0.573,-0.42700000000000005,28.854
SGP,1970,0.573,-0.42700000000000005,28.926
SGP,1971,0.573,-0.42700000000000005,28.772
SGP,1972,0.563,-0.43700000000000006,28.713
SGP,1973,0.563,-0.43700000000000006,28.541
SGP,1974,0.563,-0.43700000000000006,28.228
SGP,1975,0.563,-0.43700000000000006,28.198
SGP,1976,0.554,-0.44599999999999995,28.125
SGP,1977,0.554,-0.44599999999999995,28.133
SGP,1978,0.554,-0.44599999999999995,28.156
SGP,1979,0.554,-0.44599999999999995,28.206
SGP,1980,0.573,-0.42700000000000005,28.213
SGP,1981,0.573,-0.42700000000000005,28.242
SGP,1982,0.573,-0.42700000000000005,28.332
SGP,1983,0.573,-0.42700000000000005,28.432
SGP,1984,0.596,-0.404,28.585
SGP,1985,0.596,-0.404,28.656
SGP,1986,0.596,-0.404,28.798
SGP,1987,0.596,-0.404,29.067
SGP,1988,0.603,-0.397,29.319
SGP,1989,0.603,-0.397,29.466
SGP,1990,0.641,-0.359,29.492
SGP,1991,0.633,-0.367,29.524
SGP,1992,0.633,-0.367,29.6
SGP,1993,0.633,-0.367,29.659
SGP,1994,0.633,-0.367,29.733
SGP,1995,0.633,-0.367,29.741
SGP,1996,0.633,-0.367,29.843
SGP,1997,0.637,-0.363,29.901
SGP,1998,0.637,-0.363,29.919
SGP,1999,0.637,-0.363,29.917
SGP,2000,0.727,-0.273,29.924
SGP,2001,0.782,-0.21799999999999997,30.055
SGP,2002,0.782,-0.21799999999999997,30.048
SGP,2003,0.782,-0.21799999999999997,30.16
SGP,2004,0.782,-0.21799999999999997,30.178
SGP,2005,0.782,-0.21799999999999997,30.21
SGP,2006,0.798,-0.20199999999999996,30.352
SGP,2007,0.805,-0.19499999999999995,30.465
SGP,2008,0.805,-0.19499999999999995,30.558
SGP,2009,0.805,-0.19499999999999995,30.754
SGP,2010,0.798,-0.20199999999999996,30.929
SGP,2011,0.792,-0.20799999999999996,30.965
SGP,2012,0.792,-0.20799999999999996,31.096
SGP,2013,0.792,-0.20799999999999996,31.259
SGP,2014,0.802,-0.19799999999999995,31.378
SGP,2015,0.796,-0.20399999999999996,31.574
SGP,2016,0.796,-0.20399999999999996,31.663
SGP,2017,0.792,-0.20799999999999996,31.819
SGP,2018,0.803,-0.19699999999999995,31.846
SGP,2019,0.797,-0.20299999999999996,32.014
SGP,2020,0.813,-0.18700000000000006,32.103
SGP,2021,0.801,-0.19899999999999995,32.28
SGP,2022,0.8,-0.19999999999999996,32.288
SGP,2023,0.78,-0.21999999999999997,32.291
SVK,1950,0.458,-0.542,28.21
SVK,1951,0.458,-0.542,28.112
SVK,1952,0.458,-0.542,28.043
SVK,1953,0.458,-0.542,28.028
SVK,1954,0.468,-0.532,27.951
SVK,1955,0.472,-0.528,27.894
SVK,1956,0.483,-0.517,27.7
SVK,1957,0.483,-0.517,27.552
SVK,1958,0.483,-0.517,27.333
SVK,1959,0.483,-0.517,27.042
SVK,1960,0.538,-0.46199999999999997,26.972
SVK,1961,0.551,-0.44899999999999995,26.867
SVK,1962,0.56,-0.43999999999999995,26.77
SVK,1963,0.56,-0.43999999999999995,26.809
SVK,1964,0.557,-0.44299999999999995,26.822
SVK,1965,0.557,-0.44299999999999995,26.767
SVK,1966,0.557,-0.44299999999999995,26.631
SVK,1967,0.555,-0.44499999999999995,26.505
SVK,1968,0.571,-0.42900000000000005,26.375
SVK,1969,0.562,-0.43799999999999994,26.295
SVK,1970,0.553,-0.44699999999999995,26.247
SVK,1971,0.577,-0.42300000000000004,26.263
SVK,1972,0.577,-0.42300000000000004,26.218
SVK,1973,0.577,-0.42300000000000004,26.19
SVK,1974,0.577,-0.42300000000000004,26.065
SVK,1975,0.577,-0.42300000000000004,25.932
SVK,1976,0.588,-0.41200000000000003,25.858
SVK,1977,0.588,-0.41200000000000003,25.73
SVK,1978,0.588,-0.41200000000000003,25.627
SVK,1979,0.588,-0.41200000000000003,25.51
SVK,1980,0.588,-0.41200000000000003,25.387
SVK,1981,0.584,-0.41600000000000004,25.406
SVK,1982,0.584,-0.41600000000000004,25.303
SVK,1983,0.584,-0.41600000000000004,25.257
SVK,1984,0.584,-0.41600000000000004,25.182
SVK,1985,0.584,-0.41600000000000004,25.136
SVK,1986,0.588,-0.41200000000000003,25.135
SVK,1987,0.591,-0.40900000000000003,25.105
SVK,1988,0.591,-0.40900000000000003,25.132
SVK,1989,0.602,-0.398,25.13
SVK,1990,0.863,-0.137,25.136
SVK,1991,0.863,-0.137,25.063
SVK,1992,0.863,-0.137,25.159
SVK,1993,0.871,-0.129,25.28
SVK,1994,0.851,-0.14900000000000002,25.446
SVK,1995,0.851,-0.14900000000000002,25.627
SVK,1996,0.851,-0.14900000000000002,25.814
SVK,1997,0.851,-0.14900000000000002,26.009
SVK,1998,0.848,-0.15200000000000002,26.188
SVK,1999,0.856,-0.14400000000000002,26.378
SVK,2000,0.856,-0.14400000000000002,26.586
SVK,2001,0.856,-0.14400000000000002,26.811
SVK,2002,0.875,-0.125,27.007
SVK,2003,0.875,-0.125,27.233
SVK,2004,0.872,-0.128,27.428
SVK,2005,0.872,-0.128,27.684
SVK,2006,0.883,-0.11699999999999999,27.896
SVK,2007,0.878,-0.122,28.112
SVK,2008,0.88,-0.12,28.272
SVK,2009,0.88,-0.12,28.477
SVK,2010,0.866,-0.134,28.639
SVK,2011,0.867,-0.133,28.806
SVK,2012,0.874,-0.126,28.823
SVK,2013,0.877,-0.123,28.868
SVK,2014,0.877,-0.123,28.914
SVK,2015,0.878,-0.122,28.843
SVK,2016,0.882,-0.118,28.798
SVK,2017,0.873,-0.127,28.783
SVK,2018,0.874,-0.126,28.808
SVK,2019,0.883,-0.11699999999999999,28.833
SVK,2020,0.878,-0.122,28.869
SVK,2021,0.882,-0.118,28.906
SVK,2022,0.884,-0.11599999999999999,28.925
SVK,2023,0.898,-0.10199999999999998,28.923
SVN,1950,0.458,-0.542,29.743
SVN,1951,0.458,-0.542,29.606
SVN,1952,0.478,-0.522,29.616
SVN,1953,0.497,-0.503,29.404
SVN,1954,0.503,-0.497,29.191
SVN,1955,0.509,-0.491,29.042
SVN,1956,0.509,-0.491,28.804
SVN,1957,0.509,-0.491,28.582
SVN,1958,0.516,-0.484,28.404
SVN,1959,0.516,-0.484,28.151
SVN,1960,0.516,-0.484,28.0
SVN,1961,0.516,-0.484,27.813
SVN,1962,0.516,-0.484,27.55
SVN,1963,0.595,-0.405,27.462
SVN,1964,0.595,-0.405,27.374
SVN,1965,0.581,-0.41900000000000004,27.18
SVN,1966,0.581,-0.41900000000000004,27.159
SVN,1967,0.554,-0.44599999999999995,27.08
SVN,1968,0.565,-0.43500000000000005,26.903
SVN,1969,0.591,-0.40900000000000003,26.848
SVN,1970,0.591,-0.40900000000000003,26.697
SVN,1971,0.591,-0.40900000000000003,26.516
SVN,1972,0.591,-0.40900000000000003,26.329
SVN,1973,0.591,-0.40900000000000003,26.221
SVN,1974,0.625,-0.375,26.02
SVN,1975,0.625,-0.375,25.824
SVN,1976,0.625,-0.375,25.7
SVN,1977,0.625,-0.375,25.62
SVN,1978,0.63,-0.37,25.537
SVN,1979,0.63,-0.37,25.456
SVN,1980,0.63,-0.37,25.389
SVN,1981,0.642,-0.358,25.497
SVN,1982,0.667,-0.33299999999999996,25.506
SVN,1983,0.667,-0.33299999999999996,25.416
SVN,1984,0.667,-0.33299999999999996,25.37
SVN,1985,0.667,-0.33299999999999996,25.439
SVN,1986,0.653,-0.347,25.507
SVN,1987,0.652,-0.348,25.551
SVN,1988,0.66,-0.33999999999999997,25.655
SVN,1989,0.722,-0.278,25.776
SVN,1990,0.731,-0.269,25.911
SVN,1991,0.785,-0.21499999999999997,26.111
SVN,1992,0.854,-0.14600000000000002,26.232
SVN,1993,0.862,-0.138,26.55
SVN,1994,0.864,-0.136,26.783
SVN,1995,0.865,-0.135,27.051
SVN,1996,0.842,-0.15800000000000003,27.296
SVN,1997,0.847,-0.15300000000000002,27.54
SVN,1998,0.847,-0.15300000000000002,27.793
SVN,1999,0.847,-0.15300000000000002,27.974
SVN,2000,0.867,-0.133,28.187
SVN,2001,0.863,-0.137,28.465
SVN,2002,0.86,-0.14,28.756
SVN,2003,0.861,-0.139,28.934
SVN,2004,0.869,-0.131,29.159
SVN,2005,0.865,-0.135,29.34
SVN,2006,0.863,-0.137,29.576
SVN,2007,0.866,-0.134,29.731
SVN,2008,0.868,-0.132,29.869
SVN,2009,0.892,-0.10799999999999998,29.929
SVN,2010,0.898,-0.10199999999999998,30.022
SVN,2011,0.925,-0.07499999999999996,30.077
SVN,2012,0.932,-0.06799999999999995,30.066
SVN,2013,0.938,-0.062000000000000055,30.075
SVN,2014,0.943,-0.05700000000000005,30.154
SVN,2015,0.936,-0.06399999999999995,30.206
SVN,2016,0.934,-0.06599999999999995,30.281
SVN,2017,0.935,-0.06499999999999995,30.293
SVN,2018,0.928,-0.07199999999999995,30.338
SVN,2019,0.932,-0.06799999999999995,30.418
SVN,2020,0.913,-0.08699999999999997,30.399
SVN,2021,0.914,-0.08599999999999997,30.438
SVN,2022,0.942,-0.05800000000000005,30.441
SVN,2023,0.935,-0.06499999999999995,30.442
SLB,1950,0.241,-0.759,29.748
SLB,1951,0.284,-0.716,29.751
SLB,1952,0.284,-0.716,29.754
SLB,1953,0.284,-0.716,29.757
SLB,1954,0.286,-0.714,29.761
SLB,1955,0.286,-0.714,29.764
SLB,1956,0.286,-0.714,29.768
SLB,1957,0.286,-0.714,29.772
SLB,1958,0.286,-0.714,29.764
SLB,1959,0.286,-0.714,29.756
SLB,1960,0.306,-0.694,29.748
SLB,1961,0.306,-0.694,29.741
SLB,1962,0.306,-0.694,29.733
SLB,1963,0.306,-0.694,29.718
SLB,1964,0.306,-0.694,29.715
SLB,1965,0.306,-0.694,29.713
SLB,1966,0.306,-0.694,29.71
SLB,1967,0.306,-0.694,29.708
SLB,1968,0.306,-0.694,29.699
SLB,1969,0.306,-0.694,29.696
SLB,1970,0.314,-0.6859999999999999,29.693
SLB,1971,0.314,-0.6859999999999999,29.69
SLB,1972,0.314,-0.6859999999999999,29.687
SLB,1973,0.314,-0.6859999999999999,29.685
SLB,1974,0.314,-0.6859999999999999,29.685
SLB,1975,0.314,-0.6859999999999999,29.689
SLB,1976,0.314,-0.6859999999999999,29.689
SLB,1977,0.314,-0.6859999999999999,29.688
SLB,1978,0.326,-0.6739999999999999,29.687
SLB,1979,0.399,-0.601,29.685
SLB,1980,0.361,-0.639,29.688
SLB,1981,0.361,-0.639,29.691
SLB,1982,0.361,-0.639,29.695
SLB,1983,0.361,-0.639,29.694
SLB,1984,0.361,-0.639,29.697
SLB,1985,0.361,-0.639,29.707
SLB,1986,0.361,-0.639,29.719
SLB,1987,0.361,-0.639,29.736
SLB,1988,0.361,-0.639,29.744
SLB,1989,0.361,-0.639,29.748
SLB,1990,0.361,-0.639,29.721
SLB,1991,0.361,-0.639,29.688
SLB,1992,0.361,-0.639,29.656
SLB,1993,0.373,-0.627,29.62
SLB,1994,0.373,-0.627,29.584
SLB,1995,0.373,-0.627,29.528
SLB,1996,0.373,-0.627,29.466
SLB,1997,0.372,-0.628,29.4
SLB,1998,0.372,-0.628,29.33
SLB,1999,0.36,-0.64,29.264
SLB,2000,0.348,-0.652,29.261
SLB,2001,0.356,-0.644,29.258
SLB,2002,0.366,-0.634,29.266
SLB,2003,0.366,-0.634,29.274
SLB,2004,0.366,-0.634,29.269
SLB,2005,0.452,-0.548,29.295
SLB,2006,0.452,-0.548,29.301
SLB,2007,0.452,-0.548,29.297
SLB,2008,0.452,-0.548,29.311
SLB,2009,0.455,-0.5449999999999999,29.328
